Route,Flight_Count,Total_Emissions,Average_Distance,Emissions_per_Flight
BNE/SYD/MEL/BNE,1,581.9996606699567,471.7,581.9996606699567
BNE/TSV,4,914.8069623704941,290.425,228.70174059262354
BNE/TSV/BNE,1,457.4034811852471,843.76,457.4034811852471
BNE/VLI/BNE,3,853.4916788748577,418.0,284.49722629161926
BNE/WLG/BNE,1,1129.0682294268245,670.0,1129.0682294268245
BNE/WOL/BNE,1,0.0,0.0,0.0
BNE/YYZ_BNE/YVR_YYZ/YVR/BNE,2,6855.418756250766,1962.5,3427.709378125383
BNK/MEL,4,1171.9233697307704,254.60250000000005,292.9808424326926
BNK/MEL/SYD/BNK,1,529.7816331936062,720.79,529.7816331936062
BNK/SYD/CBR/MEL,1,268.3610019670669,300.31,268.3610019670669
BNK/SYD/CNS,1,0.0,714.87,0.0
BNK/SYD/HBA,2,678.1733695029819,726.03,339.08668475149096
BNK/SYD/HBA/MEL,2,930.0096792306974,881.37,465.0048396153487
BNK/SYD/HBA/MEL/BNK,1,1088.1292459848316,583.81,1088.1292459848316
BNK/SYD/MEL,4,1081.3758601431564,335.71500000000003,270.3439650357891
BNK/SYD/MEL/BNK,1,531.1036085727543,388.47,531.1036085727543
BNK/SYD/MEL/SYD/BNK,1,541.3489177611523,280.65,541.3489177611523
BNK/SYD/PER,1,870.1275336325879,650.41,870.1275336325879
BNK/SYD/SIN,1,0.0,175.0,0.0
BOD/CDG/MAN,1,228.3712467478365,236.0,228.3712467478365
BOD/ZRH/BRU,1,252.16680357250252,236.0,252.16680357250252
BOG/DFW/MEL,1,0.0,0.0,0.0
BOG/EWR/SFO/BNE,1,0.0,664.0,0.0
BOG/LIM/BOG,1,851.3217847760233,388.0,851.3217847760233
BOG/MDE/BOG,1,95.84321498823819,267.0,95.84321498823819
BOG/MDE/LIM/LAX,1,2041.8703470031555,1872.0,2041.8703470031555
BOG/SCL,2,955.4767015200738,170.0,477.7383507600369
BOG/SCL/EZE,1,1212.247503215476,385.0,1212.247503215476
BOG/SCL/LIM/SCL/MEL,1,4616.811344286624,2627.0,4616.811344286624
BOM/BBI,1,279.9282865346129,134.0,279.9282865346129
BOM/BKK/MEL/BKK/BOM,1,4663.825716428037,1329.0,4663.825716428037
BOM/BKK/SYD,1,2367.7161108447854,1440.0,2367.7161108447854
BOM/BLR,2,350.98446316382405,79.5,175.49223158191202
BOM/DEL   _CJB/BLR,1,279.5977926898259,273.21,279.5977926898259
BOM/DEL/BLR,1,590.9229944792064,183.0,590.9229944792064
BOM/HKG/ICN,1,1427.4286680165526,401.0,1427.4286680165526
BOM/HKG/MEL,2,15238.194679950599,2027.0,7619.097339975299
BOM/KTM,4,655.0388003678898,86.94,163.75970009197246
BOM/SIN,1,879.1687590443978,158.0,879.1687590443978
BOS/ATL/BOS,1,625.9553420266315,471.0,625.9553420266315
BOS/CLT/OMA,1,542.0099054507263,336.0,542.0099054507263
BOS/CMH,1,211.18556681891104,544.0,211.18556681891104
BOS/DCA/JFK,1,205.2366776127445,302.0,205.2366776127445
BOS/DEN/MRY/DEN/BOS,1,1959.4143712474488,1070.0,1959.4143712474488
BOS/DUB/BER/LHR/BOS,1,2771.678062244453,1884.0,2771.678062244453
BOS/EWR/IAD/BDL,1,239.60803747059546,325.0,239.60803747059546
BOS/IAD/CHO,1,243.4038541132357,461.0,243.4038541132357
BOS/IAH/AKL/OOL_LAX/BOS_MEL/LAX,1,21964.814134678963,15235.0,21964.814134678963
BOS/IAH/MEM,1,687.4271971570187,739.0,687.4271971570187
BOS/IND,9,2427.146796115935,418.55555555555554,269.682977346215
BOS/LAX,1,941.7340388941229,464.0,941.7340388941229
BOS/LAX/MEL,1,0.0,507.0,0.0
BOS/LAX/MEL_SFO/BOS_MEL/SFO,1,7630.070949534638,2204.0,7630.070949534638
BOS/LGA_EWR/ORD,2,0.0,0.0,0.0
BOS/LHR,1,1181.507336815322,432.0,1181.507336815322
BOS/MSP,1,370.81409385104564,527.0,370.81409385104564
BOS/SEA/LAX,1,1242.264371582685,591.0,1242.264371582685
BOS/SFO,1,975.729046442528,152.0,975.729046442528
BOS/SFO/BOS,1,0.0,0.0,0.0
BOS/SFO/MEL,1,3820.0985609979325,1769.0,3820.0985609979325
BOS/SFO/MEL/SFO,2,6664.468075553338,1324.0,3332.234037776669
BOS/YHZ/BOS,2,545.9758315881706,891.5,272.9879157940853
BOS/YUL,1,87.58086886856248,705.0,87.58086886856248
BOS/YUL/YYC,1,1052.436623793074,1819.0,1052.436623793074
BOS/YYZ,1,218.12158006074077,531.0,218.12158006074077
BOS/YYZ/BOS,2,290.83458341258483,490.5,145.41729170629242
BRU/BER,1,131.2060563804502,136.0,131.2060563804502
BRU/CPH,1,155.00161320511626,108.0,155.00161320511626
BRU/DOH/MEL/DOH/BRU,2,29525.087243805352,4817.0,14762.543621902676
BRU/DXB/MEL,3,3826.608243294436,521.0,1275.5360810981454
BRU/EDI/BRU,1,313.9691525476768,404.0,313.9691525476768
BRU/LHR/DEL,3,4588.238246716027,2555.3333333333335,1529.4127489053424
BRU/LHR/DOH/MEL,1,11408.19557663473,4693.0,11408.19557663473
BRU/MAN,1,110.0544503140804,935.0,110.0544503140804
BRU/NCE/BRU,1,0.0,10.0,0.0
BRU/OPO,1,302.73236182491786,171.0,302.73236182491786
BRU/RIX/BRU,3,589.6010191000584,125.33333333333333,196.53367303335278
BRU/TLS,2,346.3575493368056,397.5,173.1787746684028
BRU/WAW,1,235.64211133315112,146.0,235.64211133315112
BSB/CNF,1,124.26568563992262,128.0,124.26568563992262
BSL/AMS/CPT,1,2309.4906191927294,1060.0,2309.4906191927294
BTR/ATL,1,148.06124246458864,268.0,148.06124246458864
BUA/POM/BNE/MEL/BNE/POM/BUA,3,3962.2266244715847,1188.0,1320.742208157195
BUA/POM/CNS/DRW/DIL,1,0.0,0.0,0.0
BUD/CDG,1,257.12421124430796,209.0,257.12421124430796
BUD/DXB/KUL,1,0.0,0.0,0.0
BUD/IST/SIN/MEL/KUL/IST/BUD,1,7076.747954331871,1683.0,7076.747954331871
BUD/VIE/RMO/VIE/BUD,1,88.57235040292359,554.0,88.57235040292359
BUD/ZRH/GVA,1,212.83803604284614,214.0,212.83803604284614
BUR/SFO/SMF,1,136.49395789704266,215.0,136.49395789704266
BWI/CLT/MSY,1,332.80730170053744,297.0,332.80730170053744
BWI/SFO/MEL,1,3731.1329029457233,1057.0,3731.1329029457233
BWI/SFO/MEL/SFO/IAD,3,7452.8629314631635,553.6666666666666,2484.2876438210546
BWI/SFO/MEL_LAX/BWI_MEL/LAX,2,14878.96383570737,2451.0,7439.481917853685
BWN/MEL/BWN,8,25205.194333332503,1828.625,3150.649291666563
BWN/MEL/SYD_MEL/BWN,1,7841.430256159025,6387.0,7841.430256159025
BWN/MEL_SIN/BWN,1,1560.1538570619223,843.0,1560.1538570619223
BWN/MEL_SYD/MEL/BWN,1,2704.0496961641147,1924.0,2704.0496961641147
BWT/MEL/BWT,2,308.0202633415103,342.38,154.01013167075516
BWT/MEL/LST,9,1567.532305824875,322.02,174.17025620276388
BXG/SYD/BXG,15,2581.8179154762643,557.0886666666667,172.12119436508428
CAG/LIN,1,144.75630401671833,220.0,144.75630401671833
CAI/DOH/CGK,1,5843.580231017532,2094.0,5843.580231017532
CAI/DXB,2,0.0,0.0,0.0
CAI/DXB/MEL,5,3211.443266274888,219.2,642.2886532549776
CAN/MEL,1,1694.6872911896537,639.0,1694.6872911896537
CAN/MEL/CAN,1,3389.3745823793074,1105.0,3389.3745823793074
CAN/TNA,1,316.94359715076,466.0,316.94359715076
CBR/ADL,4,797.1511536263121,407.69,199.28778840657802
CBR/BNE,7,1367.2530358839358,311.9757142857143,195.32186226913367
CBR/BNE/CBR,1,390.64372453826735,693.72,390.64372453826735
CBR/BNE/CNS/CBR,1,993.8114972661479,750.04,993.8114972661479
CBR/BNE/DOH/BER_PRG/DOH/MEL/CBR,1,7711.080329224455,4242.0,7711.080329224455
CBR/BNE/POM/BUA/POM/BNE/CBR,2,1789.439333505422,973.1,894.719666752711
CBR/BNE/POM/BUA/POM/HIR,3,1421.2806347365217,450.0,473.7602115788406
CBR/MEL,293,26056.1058050634,207.23542662116043,88.9286887544826
CBR/MEL/ASP,2,959.7541252615299,535.65,479.87706263076495
CBR/MEL/CBR,79,13317.579969538088,366.9784810126582,168.57696163972264
CBR/MEL/DXB/FRA/DXB/SYD/CBR,2,22341.31185595235,5871.0,11170.655927976175
CBR/MEL/DXB/GVA/DXB/MEL/CBR,1,12420.221432127715,5087.0,12420.221432127715
CBR/MEL/HBA,2,445.83619661770103,618.55,222.91809830885052
CBR/MEL/HBA/MEL/CBR,1,444.84471508333996,355.79,444.84471508333996
CBR/MEL/MQL,1,191.35593613168936,294.5,191.35593613168936
CBR/MEL/PER,1,652.0643557648067,856.99,652.0643557648067
CBR/MEL/SIN/MEL,1,2817.96913635292,1091.0,2817.96913635292
CBR/MEL/SIN/MEL/CBR,2,11410.048524046302,2529.5,5705.024262023151
CBR/MEL/SIN/PNH,1,0.0,672.11,0.0
CBR/MEL/SYD,7,1445.5800770984615,326.4614285714286,206.51143958549451
CBR/MEL/SYD/ARM,1,319.5875479090563,681.9,319.5875479090563
CBR/MEL/WLG/MEL,1,1269.3880478181147,620.0,1269.3880478181147
CBR/NAN/SUV/FUN/SUV/NAN/CBR,1,485.82595183693144,1965.0,485.82595183693144
CBR/NAN/SUV/FUN/SUV/NAN/MEL,2,0.0,0.0,0.0
CBR/OOL,1,183.09359001201364,153.98,183.09359001201364
CBR/OOL/MEL,1,456.411999650886,191.99,456.411999650886
CBR/PER,7,3803.32316580912,436.6714285714285,543.3318808298743
CBR/PER/CBR,2,2774.571254376232,953.8,1387.285627188116
CBR/PER/MEL,1,1301.574810284158,782.4,1301.574810284158
CBR/SYD,12,688.6308073241892,228.30083333333334,57.3859006103491
CBR/SYD/BKK,1,0.0,8.0,0.0
CBR/SYD/BKK/HAN,1,5681.025504562451,3550.0,5681.025504562451
CBR/SYD/BKK/VTE,1,5374.79337472449,4851.0,5374.79337472449
CBR/SYD/BNK/SYD/CBR,1,0.0,564.61,0.0
CBR/SYD/CBR,5,462.03039501226544,425.03599999999994,92.40607900245308
CBR/SYD/DRW/KNX,1,0.0,140.26,0.0
CBR/SYD/DRW/MEL/CBR,1,1565.9402413254804,1308.49,1565.9402413254804
CBR/SYD/DXB/DUB/LCY_LHR/SIN/MEL,2,7985.210283710532,1635.0,3992.605141855266
CBR/SYD/DXB/GLA,1,4066.3815412156355,1270.0,4066.3815412156355
CBR/SYD/HKG/JFK/HKG/SYD/CBR,1,26801.603801845675,9324.0,26801.603801845675
CBR/SYD/KUL,1,1530.1369886947134,1163.0,1530.1369886947134
CBR/SYD/MEL,1,0.0,47.06,0.0
CBR/SYD/PQQ/SYD/CBR,1,223.41383907603105,751.74,223.41383907603105
CBR/SYD/PVG/SYD/CBR,1,3635.295913580538,3060.0,3635.295913580538
CBR/SYD/SIN,1,4234.81280919756,3432.0,4234.81280919756
CBR/SYD/WLG,1,507.63854559287535,361.0,507.63854559287535
CCP/SCL/MEL/SCL/CCP,1,5308.284263781848,2493.0,5308.284263781848
CCU/BKK/MEL,4,4033.83312973312,368.0,1008.45828243328
CCU/DEL,3,809.048932038645,123.0,269.682977346215
CCU/DEL/CCU,1,539.36595469243,212.0,539.36595469243
CCU/DEL/MEL,1,2587.2370638435304,1250.0,2587.2370638435304
CCU/DMU/CCU,2,534.0780531758376,159.0,267.0390265879188
CCU/SIN/MEL,1,2009.683584537112,1670.0,2009.683584537112
CDG/AUH/MEL,1,3798.0379709931162,595.0,3798.0379709931162
CDG/AUH/SYD/MEL,1,4045.767547276709,1530.0,4045.767547276709
CDG/AUH/SYD_MEL/AUH/CDG,1,7685.764898071391,1948.0,7685.764898071391
CDG/BCN/LGW,1,409.812367535915,764.0,409.812367535915
CDG/BER,1,174.17025620276388,546.0,174.17025620276388
CDG/BKK/CNX,1,2248.3719354088944,1069.0,2248.3719354088944
CDG/BKK/MEL,4,7549.061569844822,348.5,1887.2653924612055
CDG/CAN/MEL,1,3826.608243294436,921.0,3826.608243294436
CDG/DOH/MEL/DOH/CDG,1,7606.202114447461,2388.0,7606.202114447461
CDG/DXB/MEL/DXB/CDG,2,7692.997878400835,1584.5,3846.4989392004177
CDG/DXB/SYD,1,3881.5788937982406,1960.0,3881.5788937982406
CDG/FRA/GRZ/MUC,12,851.6826380161717,77.75,70.9735531680143
CDG/HAN/SGN/MEL,1,0.0,0.0,0.0
CDG/HEL/LHR,3,2520.331995796137,641.6666666666666,840.110665265379
CDG/HEL/MUC,1,716.5106554982772,505.0,716.5106554982772
CDG/HKG/MEL,1,0.0,182.7,0.0
CDG/JED/DXB,2,4001.9924913070536,1811.0,2000.9962456535268
CDG/LAX/HNL,1,2968.0534781889646,812.0,2968.0534781889646
CDG/LHR/CDG,1,145.41729170629245,324.0,145.41729170629245
CDG/MRS/CDG,1,394.601767564431,697.0,394.601767564431
CDG/PER/MEL,1,3817.9286668990985,2111.0,3817.9286668990985
CDG/PHL/ORD,1,1586.554235264407,1375.0,1586.554235264407
CDG/PHL/ORD/MAD/ZRH,2,0.0,0.0,0.0
CDG/SIN/MEL/SIN/CDG,1,21859.94011761117,9947.0,21859.94011761117
CDG/VCE/CDG,1,339.08668475149096,628.0,339.08668475149096
CDG/VIE/CDG,1,427.65903515441454,447.0,427.65903515441454
CDG/VIE/GRZ/VIE,1,275.96236039716854,2442.0,275.96236039716854
CDG/YYC,1,1656.3524954435798,895.0,1656.3524954435798
CDG/YYZ/DUB/NTE,1,2706.9428882958937,676.0,2706.9428882958937
CEB/MNL,2,0.0,30.5,0.0
CEB/SIN/MEL,1,0.0,126.0,0.0
CFS/MEL/CFS,3,916.1289377496422,514.1766666666666,305.3763125832141
CFS/SYD/MEL,4,1066.3312894631501,482.74,266.58282236578754
CFS/SYD/MEL/SYD/CFS,2,947.8563468491969,1086.7350000000001,473.92817342459847
CGK/BKK/HAN,1,679.1648510373429,346.0,679.1648510373429
CGK/BKK/MEL,2,4360.763840624168,581.0,2180.381920312084
CGK/DJB,1,126.57914255343182,108.0,126.57914255343182
CGK/DOH/LGW/DOH/CGK,1,5452.9438703708065,2268.0,5452.9438703708065
CGK/HKG/MNL,2,1982.5599083016825,459.0,991.2799541508413
CGK/KOE,1,392.2961937622025,247.0,392.2961937622025
CGK/KUL,11,2273.1151542470625,195.27272727272728,206.6468322042784
CGK/KUL/MEL,1,1687.454310860206,524.0,1687.454310860206
CGK/KUL/MNL/KUL/CGK,2,3283.7730695693676,482.5,1641.8865347846838
CGK/KUL/SIN,2,608.7696620977059,210.5,304.38483104885296
CGK/LOP,1,223.08334523124404,137.0,223.08334523124404
CGK/MDC/CGK/DPS,2,1202.8446287871936,323.5,601.4223143935968
CGK/MEL,20,27667.045190438737,801.05,1383.352259521937
CGK/MEL/CGK,5,20545.75123483107,2241.8,4109.150246966214
CGK/MEL/CHC/SYD/CGK,2,0.0,0.0,0.0
CGK/MEL/HBA/MEL/CGK,2,2610.382600897764,699.5,1305.191300448882
CGK/MEL/SYD/CGK,4,10232.135623053537,1256.5,2558.033905763384
CGK/MLG/CGK,1,280.2587803793999,255.0,280.2587803793999
CGK/MNL/CGK,1,1252.7521930603843,447.0,1252.7521930603843
CGK/PDG,1,190.03396075254125,142.0,190.03396075254125
CGK/SIN/BNE,1,1582.2144470667383,1268.0,1582.2144470667383
CGK/SIN/KUL/SIN,4,628.5992927849277,131.0,157.14982319623192
CGK/SIN/MEL,2,6078.777396617993,2622.0,3039.3886983089965
CGK/SIN/MNL,1,672.8854679863895,683.0,672.8854679863895
CGK/SRG/CGK,1,168.55186084138438,154.0,168.55186084138438
CGK/SUB,8,1110.4593184844148,111.75,138.80741481055185
CGK/SUB_SOC/CGK,3,701.9689263276479,197.0,233.98964210921596
CGK/SUB_SOC/CGK/DPS,1,432.94693667100694,335.0,432.94693667100694
CGK/SYD/CBR,1,0.0,172.0,0.0
CGK/SYD/CGK,2,4929.99939255172,1934.5,2464.99969627586
CGK/SYD/MEL,5,1390.5404683363681,211.0,278.10809366727364
CGK/SYD/MEL/SYD/CGK,1,0.0,21.4,0.0
CGK/SYD_CBR/SYD/CGK,1,7292.939146894458,4318.0,7292.939146894458
CGK/YIA/CGK,2,170.8653177548936,80.0,85.4326588774468
CGK/YIA/DPS/MEL,1,1205.0145228860279,545.0,1205.0145228860279
CGN/IST/KUL/MEL,6,7494.090919341018,425.1666666666667,1249.015153223503
CGN/LHR,2,263.5656820310991,408.0,131.78284101554954
CHC/AKL,2,306.6982879623622,211.0,153.3491439811811
CHC/AKL/LAX/IAD,1,3352.124733682651,1802.0,3352.124733682651
CHC/AKL/WLG,1,252.16680357250252,579.0,252.16680357250252
CHC/BNE/DRW,1,1202.4829797707212,1048.0,1202.4829797707212
CHC/DUD,2,100.4868989228431,64.5,50.24344946142155
CHC/MEL,6,3218.995193116458,474.0,536.499198852743
CHC/MEL/AKL,1,1134.854613690383,490.0,1134.854613690383
CHC/MEL/CHC,3,3251.947956119797,620.6666666666666,1083.9826520399322
CHC/MEL/HBA/MEL/CHC,1,1359.077003903269,934.0,1359.077003903269
CHC/NAN,1,595.5499083062248,624.0,595.5499083062248
CHC/SIN/KIX/SIN/CHC,1,5991.077606881734,3410.0,5991.077606881734
CHC/SYD/DRW,1,0.0,293.0,0.0
CHC/SYD/MEL,1,585.3045991178269,331.0,585.3045991178269
CHC/WLG/MEL,1,0.0,50.0,0.0
CHO/CLT/LAX/MEL,1,3723.899922616275,1504.0,3723.899922616275
CHO/CLT/LAX/MEL_LAX/CLT_MEL/LAX_CLT/CHO,1,7447.79984523255,3915.0,7447.79984523255
CHO/LGA,1,98.81765959132143,276.0,98.81765959132143
CHY/GZO,1,49.584439208053695,220.0,49.584439208053695
CID/DFW/LAX/MEL/DFW/CID,1,7086.874126793097,4408.0,7086.874126793097
CJU/HKG,1,541.3381032416565,123.0,541.3381032416565
CJU/HKG/MEL,1,2062.1226919256096,517.0,2062.1226919256096
CKG/PNH,1,0.0,328.0,0.0
CLE/JFK,1,137.48543943140373,259.0,137.48543943140373
CLL/DFW/BOS_CMH/ORD,1,662.3096649532046,738.0,662.3096649532046
CLT/DTW/HND/ITM/HND_MSP/CLT_HND/MSP,1,5210.6390293343,3812.0,5210.6390293343
CLT/SDF,2,111.04593184844148,254.0,55.52296592422074
CMB/AUH/NBO/AUH/CMB,2,0.0,0.0,0.0
CMB/BKK/HKG,1,915.3336606916378,1263.0,915.3336606916378
CMB/BKK/MEL,1,2191.2313908062556,381.0,2191.2313908062556
CMB/DOH/LHR_ZRH/LHR/BOS,1,3341.9985612214236,3958.0,3341.9985612214236
CMB/DOH/NBO/DOH/CMB,2,0.0,68.0,0.0
CMB/DXB/MAN,2,4020.813765140114,814.5,2010.406882570057
CMB/MEL,4,7317.822400968942,937.0,1829.4556002422355
CMB/MEL/CMB,1,3752.4701949175947,984.0,3752.4701949175947
CMB/SIN/DPS,1,994.1731462826203,930.0,994.1731462826203
CMB/SIN/MEL,1,1975.3269279722342,2248.0,1975.3269279722342
CMB/SYD,1,5740.803694291093,2967.0,5740.803694291093
CMH/DCA/YYZ,1,218.45643140422564,347.0,218.45643140422564
CMH/IAH/AKL/CHC/AKL_IAH/CMH_AKL/IAH,2,6427.94961878039,1663.0,3213.974809390195
CNF/GIG/CNF,2,146.07827939586647,38.5,73.03913969793324
CNF/SCL/MEL,1,3245.799922839766,2613.0,3245.799922839766
CNS/ADL/PER/SYD,1,1687.454310860206,805.53,1687.454310860206
CNS/AKL_IAH/CVG_AKL/IAH,12,15271.714667596394,446.1666666666667,1272.6428889663662
CNS/BNE,3,857.6315272223383,158.59333333333333,285.8771757407794
CNS/BNE/HBA,1,653.0558372991677,250.96,653.0558372991677
CNS/BNE/MEL/HBA/BNE/CNS,1,1474.8046891744364,544.66,1474.8046891744364
CNS/DMD/CNS,1,0.0,1054.0,0.0
CNS/GOV,2,224.07482676560514,501.915,112.03741338280257
CNS/GOV/CNS,1,448.1496535312103,1511.86,448.1496535312103
CNS/GOV/CNS/MEL,1,1617.7647966192628,3192.66,1617.7647966192628
CNS/MEL,31,14275.322649534863,309.3838709677419,460.49427901725363
CNS/MEL/BNE/CNS,1,1143.172541069248,496.94,1143.172541069248
CNS/MEL/CNS,3,3124.647502321513,663.3333333333334,1041.5491674405043
CNS/PER,2,0.0,49.5,0.0
CNS/SYD/BNK,1,0.0,408.44,0.0
CNS/SYD/HKG/BKK/HKG/MEL/CNS,1,5046.450375855832,743.0,5046.450375855832
CNX/BKK/MEL,1,1784.3762472748087,428.0,1784.3762472748087
CNX/BKK/MNL/BKK/CNX,1,1247.689106829771,477.0,1247.689106829771
CNX/KUL/CNX,1,742.9501630812395,448.84,742.9501630812395
COK/BLR/SYD,2,0.0,108.5,0.0
CPH/AAL/CPH,2,146.73633567722558,660.5,73.36816783861279
CPH/AMS,1,129.88408100130206,292.35,129.88408100130206
CPH/AMS/DUB,1,284.22470651684426,320.0,284.22470651684426
CPH/BGO/CPH,1,279.5977926898259,852.0,279.5977926898259
CPH/BGO/SVG,1,172.51778697882872,306.0,172.51778697882872
CPH/BKK/MEL/BKK/CPH,1,20819.589868298644,6000.0,20819.589868298644
CPH/BRU,1,155.00161320511626,137.0,155.00161320511626
CPH/DOH/MEL/DOH/CPH,1,7444.183355067827,1151.0,7444.183355067827
CPH/DXB/MEL,3,7503.493793769299,961.3333333333334,2501.1645979231
CPH/GVA,3,233.98964210921596,60.6,77.99654736973865
CPH/HEL/CPH,1,366.8481677136013,462.0,366.8481677136013
CPH/KEF,1,0.0,0.0,0.0
CPH/LHR,4,392.62668760698955,172.9,98.15667190174739
CPH/MAN,1,204.24519607838343,92.0,204.24519607838343
CPH/MUC/DRS,1,235.97260517793814,244.0,235.97260517793814
CPH/MUC/MAN,1,398.57557681315603,1115.0,398.57557681315603
CPH/PMO,1,599.3386143032626,583.0,599.3386143032626
CPH/SIN/MEL,2,7193.922235668927,2220.0,3596.9611178344635
CPT/DUR,2,511.6044717303197,138.0,255.80223586515984
CPT/JNB,1,261.0901373817523,117.0,261.0901373817523
CPT/JNB/DXB/ACC,1,3140.560059046298,430.0,3140.560059046298
CPT/JNB/SYD/MEL,2,5836.291827831548,1294.0,2918.145913915774
CPT/SIN/MEL/SIN/CPT,1,11325.510775760175,3854.0,11325.510775760175
CSX/PEK/MEL,1,2353.611799202362,190.0,2353.611799202362
CSX/PVG/SYD/MEL,1,2126.857865874169,733.0,2126.857865874169
CTS/HND/SIN/MEL,1,2739.852948794882,584.0,2739.852948794882
CTS/HND_NRT/MEL/NRT_HND/CTS,2,4051.192282523795,466.0,2025.5961412618974
CTS/ICN/SEA,1,6367.950316356508,1946.0,6367.950316356508
CTS/NRT,2,337.76470937234285,309.0,168.88235468617142
CTS/NRT/BNE/DRW,1,7051.72890763853,4759.0,7051.72890763853
CTS/NRT/MEL,4,4051.192282523795,586.0,1012.7980706309487
CTU/CAN,1,253.81927279643767,432.0,253.81927279643767
CTU/PVG,1,0.0,0.0,0.0
CVG/JFK/HKG/MEL,12,19160.16489270761,257.3333333333333,1596.680407725634
CVQ/PER,1,167.5603793070233,170.85,167.5603793070233
DAC/BKK/VTE,1,418.0747136555907,401.0,418.0747136555907
DAD/HAN,2,124.59617948470962,105.5,62.29808974235481
DAY/ORD/SFO/MEL_SYD/SFO/ORD/DAY,1,7038.774807602269,3686.0,7038.774807602269
DBO/SYD/CGK/SYD/DBO,1,2603.8729186012606,1054.0,2603.8729186012606
DBO/SYD/CHC_AKL/SYD,1,1042.2724654734493,1305.0,1042.2724654734493
DBO/SYD/HBA/SYD/DBO,3,1934.033421198637,739.0066666666667,644.6778070662123
DBO/SYD/MEL,6,1143.3149751625863,518.0983333333334,190.55249586043104
DBV/VIE/DUS,1,292.48705263652,195.0,292.48705263652
DCA/ATL,1,178.79717002978228,400.0,178.79717002978228
DCA/BNA/DCA,1,364.86520464487916,1006.0,364.86520464487916
DCA/BOS,1,134.18050098353345,230.0,134.18050098353345
DCA/DFW/MEL,2,0.0,49.0,0.0
DCA/JFK,1,105.90531013927088,204.0,105.90531013927088
DCA/LAX/MEL,2,0.0,0.0,0.0
DCA/SYR,2,196.97433149306883,655.5,98.48716574653442
DCA/TPA,1,405.507846567468,827.0,405.507846567468
DEL/BLR,14,4997.066933179866,156.71142857142857,356.9333523699905
DEL/BLR/MAA,4,1652.4692239351411,417.51250000000005,413.1173059837853
DEL/BLR_CGK/SYD/BNE,1,0.0,0.0,0.0
DEL/BOM,9,1754.9153042075786,122.66666666666667,194.99058935639763
DEL/BOM/BLR,3,1228.4456210733838,180.66666666666666,409.48187369112793
DEL/BOM/DEL,4,1871.9171368737277,236.25,467.9792842184319
DEL/BOM/SIN/MEL,1,0.0,309.0,0.0
DEL/CMB,1,492.105334887885,184.0,492.105334887885
DEL/COK/BLR/GOI   _GOX/BOM/KNU/DEL,3,3245.076624806821,884.6433333333333,1081.6922082689405
DEL/HKG/MEL,2,4014.3248064894296,657.5,2007.1624032447148
DEL/HYD,1,383.1999576976195,426.0,383.1999576976195
DEL/KNU,1,83.28444888633113,81.43,83.28444888633113
DEL/LHR/DOH/MEL,1,5367.233053466848,2642.0,5367.233053466848
DEL/LKO,1,86.91988117898842,57.0,86.91988117898842
DEL/LKO_CCU/DEL,1,356.60285852520343,210.0,356.60285852520343
DEL/LKO_DEL/BLR/DEL,2,863.2562023196124,227.5,431.6281011598062
DEL/MAA,2,723.7815200835918,156.0,361.8907600417959
DEL/MAA/DEL,1,723.7815200835918,277.0,723.7815200835918
DEL/MEL,8,20170.224802719844,1114.625,2521.2781003399805
DEL/MEL/DEL,3,13752.788798412326,1890.6666666666667,4584.2629328041085
DEL/MEL/SIN/DEL,1,0.0,572.23,0.0
DEL/SIN/MEL,5,17875.272557943492,3208.166,3575.0545115886985
DEL/SIN/PER,1,5259.4319559499145,2852.0,5259.4319559499145
DEL/SYD,5,7041.306350717576,935.2,1408.261270143515
DEN/BOS/DCA,1,716.8411493430642,460.0,716.8411493430642
DEN/LAX/MEL,1,0.0,5.0,0.0
DEN/LAX/MEL_LAX/DEN_MEL/LAX,2,24755.15101286288,8821.5,12377.57550643144
DEN/LGA,1,537.3829916237079,235.0,537.3829916237079
DEN/LGA/DEN,1,1176.0826015682362,567.0,1176.0826015682362
DEN/PHX,1,194.99136842434663,280.0,194.99136842434663
DEN/SFO/MEL,2,3189.382676270072,934.0,1594.691338135036
DFW/MHK,1,215.1471948780943,2611.0,215.1471948780943
DFW/PHL,1,428.65051668877555,569.0,428.65051668877555
DIL/DPS/DIL,6,1879.8489891486165,489.5,313.30816485810277
DIL/DRW,4,666.2711543647019,303.25,166.56778859117549
DIL/DRW/ADL/MEL,1,0.0,49.46,0.0
DIL/DRW/BNE/POM/BUA/POM/BNE/DRW/DIL,2,0.0,32.5,0.0
DIL/DRW/BNE/POM/BUA/POM/CNS/DRW/DIL,1,2423.048410365062,4942.0,2423.048410365062
DIL/DRW/DIL,6,1776.7349095750637,654.8333333333334,296.1224849291773
DIL/DRW/DPS/DRW/DIL,1,3240.607127394863,1590.0,3240.607127394863
DIL/DRW/MEL,2,867.2343415008088,344.0,433.6171707504044
DIL/DRW/MEL/BNE/DRW/DIL,5,9886.037514289454,1251.2,1977.2075028578906
DIL/DRW/MEL/DRW/DIL,2,0.0,46.0,0.0
DIL/DRW/MEL/SYD/DRW/DIL,6,9464.354761082639,2253.6666666666665,1577.39246018044
DIL/DRW/MEL_SYD/DRW/DIL,2,3468.937366003235,2242.0,1734.4686830016176
DIL/DRW/PER/SYD/DRW/DIL,1,2357.2282893670854,2069.0,2357.2282893670854
